,path,label_,label
3979,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_NF(2004)/C-220715_13_CR14_03_A000430.jpg,현대#쏘나타_NF(2004),333
3211,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_17_CR13_01_A0559.jpg,현대#그랜저_IG(2016),308
3911,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220714_13_CR14_03_A1063.jpg,현대#쏘나타_LF(2014),332
2239,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLC-클래스_X253(2016)/C-220714_16_CR15_02_A1576.jpg,벤츠#GLC-클래스_X253(2016),167
2465,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_더 넥스트(2015)/C-220717_19_CR15_02_A0156.jpg,쉐보레#스파크_더 넥스트(2015),196
1283,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220714_18_CR13_01_A0659.jpg,기아#쏘렌토_더 뉴(2017),78
581,/data/mskim/2_55_experiment/datasets/custum/기아#K7_올 뉴(2016)/C-220715_07_CR13_01_A000822.jpg,기아#K7_올 뉴(2016),43
4118,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220713_13_CR14_03_A0637.jpg,현대#쏘나타_뉴 라이즈(2017),335
3562,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220716_20_CR13_01_A000419.jpg,현대#스타렉스_그랜드 (2007),320
3373,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220714_18_CR15_02_A1720.jpg,현대#그랜저_IG(더 뉴)(2016),309
1933,/data/mskim/2_55_experiment/datasets/custum/르노삼성#XM3_XM3(2020)/C-220715_19_CR14_03_A002956.jpg,르노삼성#XM3_XM3(2020),144
4457,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G70(2017)/C-220715_19_CR14_03_A003166.jpg,현대#제네시스_G70(2017),352
2270,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLS-클래스_X167(2020)/C-220716_19_CR15_02_A000879.jpg,벤츠#GLS-클래스_X167(2020),171
387,/data/mskim/2_55_experiment/datasets/custum/기아#K5_2세대(2015)/C-220712_15_CR13_01_A0190.jpg,기아#K5_2세대(2015),36
2882,/data/mskim/2_55_experiment/datasets/custum/지프#레니게이트_레니게이트(2015)/C-220717_10_CR15_02_A1793.jpg,지프#레니게이트_레니게이트(2015),267
4179,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220714_08_CR15_02_A0295.jpg,현대#아반테_AD(2015),337
1649,/data/mskim/2_55_experiment/datasets/custum/렉서스#ES_뉴 제너레이션 (2018)/C-220714_07_CR13_01_A0153.jpg,렉서스#ES_뉴 제너레이션 (2018),119
5128,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_08_CR13_01_A000222.jpg,현대#포터,373
5027,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_07_CR13_01_A000989.jpg,현대#포터,373
3162,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220714_13_CR13_01_A0560.jpg,현대#그랜저_HG(2013),307
5002,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220714_19_CR15_02_A0376.jpg,현대#포터,373
4917,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220716_07_CR13_01_A000242.jpg,현대#팰리세이드_펠리세이드(2018),372
3986,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_NF(2004)/C-220715_18_CR13_01_A000437.jpg,현대#쏘나타_NF(2004),333
3006,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#비틀_뉴(1998)/C-220715_18_CR13_01_A000823.jpg,폭스바겐#비틀_뉴(1998),290
1242,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220715_07_CR13_01_A001156.jpg,기아#쏘렌토_더 뉴(2017),78
1005,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220714_07_CR15_02_A1416.jpg,기아#봉고 3,64
4702,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_더 뉴 G70(2020)/C-220714_08_CR15_02_A0520.jpg,현대#제네시스_더 뉴 G70(2020),360
4415,/data/mskim/2_55_experiment/datasets/custum/현대#엑센트_엑센트(신형)(2010)/C-220713_19_CR13_01_A0787.jpg,현대#엑센트_엑센트(신형)(2010),348
3764,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220711_14_CR13_01_A0433.jpg,현대#싼타페_DM(2012),326
2489,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_스파크(2011)/C-220714_13_CR13_01_A0462.jpg,쉐보레#스파크_스파크(2011),198
891,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220714_06_CR15_02_A1269.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
3949,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220716_19_CR14_03_A000843.jpg,현대#쏘나타_LF(2014),332
1713,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM3_QM3(2013)/C-220715_19_CR13_01_A073841.jpg,르노삼성#QM3_QM3(2013),127
2192,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W213(2016)/C-220715_09_CR15_02_A056604.jpg,벤츠#E-클래스_W213(2016),163
4788,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_NX4(2020)/C-220713_19_CR13_01_A1592.jpg,현대#투싼_NX4(2020),367
510,/data/mskim/2_55_experiment/datasets/custum/기아#K5_더 뉴 2세대(2018)/C-220716_18_CR14_03_A000164.jpg,기아#K5_더 뉴 2세대(2018),39
2876,/data/mskim/2_55_experiment/datasets/custum/지프#랭글러_랭글러 (1987)/C-220712_15_CR13_01_A0155.jpg,지프#랭글러_랭글러 (1987),266
3559,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220716_20_CR13_01_A000286.jpg,현대#스타렉스_그랜드 (2007),320
2429,/data/mskim/2_55_experiment/datasets/custum/쉐보레#말리부_올 뉴(2016)/C-220712_08_CR14_03_A0131.jpg,쉐보레#말리부_올 뉴(2016),194
4395,/data/mskim/2_55_experiment/datasets/custum/현대#에쿠스_에쿠스(신형)(2009)/C-220716_16_CR14_03_A000762.jpg,현대#에쿠스_에쿠스(신형)(2009),347
2131,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W212(2009)/C-220715_20_CR13_01_A000106.jpg,벤츠#E-클래스_W212(2009),162
4388,/data/mskim/2_55_experiment/datasets/custum/현대#에쿠스_에쿠스(신형)(2009)/C-220715_10_CR15_02_A000449.jpg,현대#에쿠스_에쿠스(신형)(2009),347
1509,/data/mskim/2_55_experiment/datasets/custum/기아#포르테_포르테(2008)/C-220715_10_CR13_01_A000101.jpg,기아#포르테_포르테(2008),94
5033,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220713_12_CR13_01_A0056.jpg,현대#포터,373
4710,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_제네시스(2008)/C-220716_14_CR14_03_A000009.jpg,현대#제네시스_제네시스(2008),361
766,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220712_18_CR14_03_A0783.jpg,기아#레이_레이(2011),55
1392,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220713_18_CR13_01_A0785.jpg,기아#카니발_올 뉴(2014),89
717,/data/mskim/2_55_experiment/datasets/custum/기아#니로_더 뉴(2019)/C-220716_19_CR15_02_A000099.jpg,기아#니로_더 뉴(2019),52
964,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220712_15_CR13_01_A0155.jpg,기아#봉고 3,64
2364,/data/mskim/2_55_experiment/datasets/custum/볼보#XC60_2세대(2017)/C-220714_11_CR15_02_A1266.jpg,볼보#XC60_2세대(2017),184
522,/data/mskim/2_55_experiment/datasets/custum/기아#K5_더 뉴 2세대(2018)/C-220717_15_CR15_02_A0982.jpg,기아#K5_더 뉴 2세대(2018),39
4350,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220716_12_CR15_02_A000448.jpg,현대#아반테_MD(2010),340
616,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220714_17_CR14_03_A0789.jpg,기아#K7_프리미어(2019),44
3599,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220712_17_CR13_01_A0162.jpg,현대#스타렉스_그랜드 (2007),320
4468,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G70(2017)/C-220714_08_CR15_02_A0452.jpg,현대#제네시스_G70(2017),352
5021,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_08_CR15_02_A000201.jpg,현대#포터,373
4062,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220713_13_CR14_03_A1531.jpg,현대#쏘나타_뉴 라이즈(2017),335
805,/data/mskim/2_55_experiment/datasets/custum/기아#모닝_뉴(2008)/C-220713_13_CR13_01_A0055.jpg,기아#모닝_뉴(2008),58
1144,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220715_18_CR13_01_A000785.jpg,기아#쏘렌토_4세대(2020),74
889,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220717_12_CR15_02_A0063.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
1996,/data/mskim/2_55_experiment/datasets/custum/매뉴얼바이크#Unknown/C-220715_10_CR13_01_A000625.jpg,매뉴얼바이크#Unknown,148
1574,/data/mskim/2_55_experiment/datasets/custum/도요타#프리우스_4세대(2016)/C-220711_07_CR13_01_A0330.jpg,도요타#프리우스_4세대(2016),109
4213,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220714_12_CR13_01_A0176.jpg,현대#아반테_CN7(2020),338
4774,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_NX4(2020)/C-220716_12_CR13_01_A000289.jpg,현대#투싼_NX4(2020),367
3134,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220714_13_CR13_01_A0264.jpg,현대#그랜저_HG(2013),307
217,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X4 (F26)(2014)/C-220716_12_CR13_01_A000443.jpg,BMW#X시리즈_X4 (F26)(2014),20
1197,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R 뉴(2012)/C-220715_10_CR13_01_A000235.jpg,기아#쏘렌토_R 뉴(2012),75
1081,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_5세대(2021)/C-220715_20_CR13_01_A000451.jpg,기아#스포티지_5세대(2021),70
5118,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220714_11_CR15_02_A1279.jpg,현대#포터,373
4549,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80(2016)/C-220715_12_CR13_01_A000769.jpg,현대#제네시스_G80(2016),354
3824,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_TM(2018)/C-220715_09_CR14_03_A001928.jpg,현대#싼타페_TM(2018),327
628,/data/mskim/2_55_experiment/datasets/custum/기아#K8_K8(2021)/C-220717_08_CR13_01_A0238.jpg,기아#K8_K8(2021),45
168,/data/mskim/2_55_experiment/datasets/custum/BMW#7시리즈_G11(2015)/C-220715_10_CR13_01_A000562.jpg,BMW#7시리즈_G11(2015),14
4861,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220715_10_CR13_01_A000653.jpg,현대#투싼_올 뉴(2015),370
4023,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220715_10_CR13_01_A000637.jpg,현대#쏘나타_YF(2009),334
3455,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_TG(2005)/C-220715_08_CR13_01_A000175.jpg,현대#그랜저_TG(2005),310
1748,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM6_QM6(2016)/C-220715_07_CR13_01_A001093.jpg,르노삼성#QM6_QM6(2016),131
3968,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_NF(2004)/C-220711_12_CR13_01_A0253.jpg,현대#쏘나타_NF(2004),333
4771,/data/mskim/2_55_experiment/datasets/custum/현대#코나_코나(2017)/C-220715_08_CR15_02_A001023.jpg,현대#코나_코나(2017),366
3143,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220714_19_CR15_02_A0228.jpg,현대#그랜저_HG(2013),307
641,/data/mskim/2_55_experiment/datasets/custum/기아#K9_더 뉴 2세대(2021)/C-220712_18_CR13_01_A0388.jpg,기아#K9_더 뉴 2세대(2021),47
3056,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#파사트_더 뉴(2011)/C-220714_09_CR13_01_A0459.jpg,폭스바겐#파사트_더 뉴(2011),298
3728,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220717_14_CR15_02_A0687.jpg,현대#싼타페_DM(2012),326
3164,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220717_10_CR15_02_A1461.jpg,현대#그랜저_HG(2013),307
2335,/data/mskim/2_55_experiment/datasets/custum/볼보#S60_2세대(2011)/C-220716_13_CR15_02_A000724.jpg,볼보#S60_2세대(2011),178
4724,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_제네시스(2008)/C-220715_14_CR14_03_A000125.jpg,현대#제네시스_제네시스(2008),361
1244,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220714_11_CR13_01_A0180.jpg,기아#쏘렌토_더 뉴(2017),78
220,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X4 (G02)(2018)/C-220712_18_CR13_01_A0976.jpg,BMW#X시리즈_X4 (G02)(2018),21
5119,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_20_CR13_01_A000301.jpg,현대#포터,373
2525,/data/mskim/2_55_experiment/datasets/custum/쉐보레#올란도_올란도(2011)/C-220716_17_CR14_03_A001059.jpg,쉐보레#올란도_올란도(2011),203
4525,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80 (RG3)(2020)/C-220714_08_CR13_01_A0059.jpg,현대#제네시스_G80 (RG3)(2020),353
434,/data/mskim/2_55_experiment/datasets/custum/기아#K5_3세대(2019)/C-220713_19_CR13_01_A0652.jpg,기아#K5_3세대(2019),37
2907,/data/mskim/2_55_experiment/datasets/custum/테슬라#모델 3_모델 3(2017)/C-220711_07_CR13_01_A0334.jpg,테슬라#모델 3_모델 3(2017),273
4947,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220716_19_CR14_03_A000889.jpg,현대#팰리세이드_펠리세이드(2018),372
3976,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_NF(2004)/C-220713_19_CR14_03_A0965.jpg,현대#쏘나타_NF(2004),333
761,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220714_11_CR13_01_A0180.jpg,기아#레이_레이(2011),55
2243,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLC-클래스_X253(2016)/C-220715_20_CR15_02_A000246.jpg,벤츠#GLC-클래스_X253(2016),167
3524,/data/mskim/2_55_experiment/datasets/custum/현대#베라크루즈_베라크루즈(2006)/C-220715_19_CR14_03_A009410.jpg,현대#베라크루즈_베라크루즈(2006),317
2315,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W223(2021)/C-220716_07_CR13_01_A001194.jpg,벤츠#S-클래스_W223(2021),175
1306,/data/mskim/2_55_experiment/datasets/custum/기아#쏘울_쏘울(2008)/C-220715_12_CR15_02_A000821.jpg,기아#쏘울_쏘울(2008),84
1245,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220712_18_CR13_01_A0084.jpg,기아#쏘렌토_더 뉴(2017),78
1166,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220715_19_CR13_01_A073429.jpg,기아#쏘렌토_4세대(2020),74
4618,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G90(2018)/C-220713_14_CR13_01_A1658.jpg,현대#제네시스_G90(2018),356
175,/data/mskim/2_55_experiment/datasets/custum/BMW#7시리즈_G11(2015)/C-220717_19_CR15_02_A0110.jpg,BMW#7시리즈_G11(2015),14
3676,/data/mskim/2_55_experiment/datasets/custum/현대#스타리아_스타리아(2021)/C-220715_08_CR13_01_A000293.jpg,현대#스타리아_스타리아(2021),324
37,/data/mskim/2_55_experiment/datasets/custum/BMW#3시리즈 _F30(2012)/C-220715_13_CR15_02_A000398.jpg,BMW#3시리즈 _F30(2012),4
689,/data/mskim/2_55_experiment/datasets/custum/기아#니로_더 뉴(2019)/C-220715_18_CR13_01_A000854.jpg,기아#니로_더 뉴(2019),52
126,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _G30(2017)/C-220717_09_CR15_02_A1497.jpg,BMW#5시리즈 _G30(2017),10
1582,/data/mskim/2_55_experiment/datasets/custum/도요타#프리우스_프리우스(1997)/C-220712_19_CR13_01_A0030.jpg,도요타#프리우스_프리우스(1997),110
4042,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220714_16_CR15_02_A1715.jpg,현대#쏘나타_YF(2009),334
1096,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_R(2010)/C-220716_12_CR13_01_A000502.jpg,기아#스포티지_R(2010),71
2456,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_더 넥스트(2015)/C-220713_19_CR13_01_A0553.jpg,쉐보레#스파크_더 넥스트(2015),196
2226,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLB-클래스_X247(2020)/C-220715_09_CR13_01_A005133.jpg,벤츠#GLB-클래스_X247(2020),166
1170,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220715_18_CR14_03_A000067.jpg,기아#쏘렌토_4세대(2020),74
911,/data/mskim/2_55_experiment/datasets/custum/기아#모하비_더 뉴(2016)/C-220712_15_CR13_01_A0138.jpg,기아#모하비_더 뉴(2016),61
1820,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM5_SM5(신형) 뉴(2010)/C-220714_14_CR15_02_A1643.jpg,르노삼성#SM5_SM5(신형) 뉴(2010),137
1979,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220713_08_CR14_03_A1825.jpg,마을버스#Unknown,146
4582,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80(2016)/C-220716_20_CR13_01_A000422.jpg,현대#제네시스_G80(2016),354
3502,/data/mskim/2_55_experiment/datasets/custum/현대#메가트럭/C-220716_07_CR13_01_A000953.jpg,현대#메가트럭,315
4232,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220715_12_CR13_01_A000763.jpg,현대#아반테_CN7(2020),338
4655,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_GV70(2021)/C-220715_19_CR14_03_A008733.jpg,현대#제네시스_GV70(2021),358
3693,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_CM(2005)/C-220711_14_CR13_01_A0429.jpg,현대#싼타페_CM(2005),325
1216,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R(2009)/C-220714_08_CR14_03_A0569.jpg,기아#쏘렌토_R(2009),76
2030,/data/mskim/2_55_experiment/datasets/custum/벤츠#A-클래스_W176(2013)/C-220716_12_CR15_02_A000696.jpg,벤츠#A-클래스_W176(2013),152
1420,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220716_10_CR15_02_A000002.jpg,기아#카니발_올 뉴(2014),89
3176,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220713_10_CR13_01_A0143.jpg,현대#그랜저_HG(2013),307
4830,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_뉴 ix(2013)/C-220715_13_CR13_01_A000042.jpg,현대#투싼_뉴 ix(2013),369
1265,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220716_19_CR15_02_A000076.jpg,기아#쏘렌토_더 뉴(2017),78
2319,/data/mskim/2_55_experiment/datasets/custum/벤츠#Unknown/C-220713_12_CR13_01_A0056.jpg,벤츠#Unknown,176
297,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220713_18_CR13_01_A1581.jpg,Unknown#Unknown,28
968,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220711_16_CR13_01_A0135.jpg,기아#봉고 3,64
2464,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_더 넥스트(2015)/C-220713_15_CR13_01_A2386.jpg,쉐보레#스파크_더 넥스트(2015),196
2609,/data/mskim/2_55_experiment/datasets/custum/스쿠터#Unknown/C-220714_18_CR14_03_A0240.jpg,스쿠터#Unknown,218
4843,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220715_18_CR13_01_A000790.jpg,현대#투싼_올 뉴(2015),370
5155,/data/mskim/2_55_experiment/datasets/custum/혼다#어코드_올 뉴(2008)/C-220714_18_CR15_02_A1193.jpg,혼다#어코드_올 뉴(2008),379
4592,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G90 (RS4)(2021)/C-220717_07_CR13_01_A0529.jpg,현대#제네시스_G90 (RS4)(2021),355
868,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220711_16_CR13_01_A0276.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
4245,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220715_19_CR14_03_A010583.jpg,현대#아반테_CN7(2020),338
1450,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220715_20_CR14_03_A000060.jpg,기아#카니발_올 뉴(2014),89
3115,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220712_18_CR13_01_A0871.jpg,현대#그랜저_HG(2013),307
4067,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220713_13_CR13_01_A0310.jpg,현대#쏘나타_뉴 라이즈(2017),335
1309,/data/mskim/2_55_experiment/datasets/custum/기아#오피러스_오피러스(2003)/C-220717_14_CR15_02_A0228.jpg,기아#오피러스_오피러스(2003),85
2893,/data/mskim/2_55_experiment/datasets/custum/지프#체로키_그랜드(1993)/C-220712_17_CR13_01_A0143.jpg,지프#체로키_그랜드(1993),269
4593,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G90 (RS4)(2021)/C-220715_20_CR15_02_A000348.jpg,현대#제네시스_G90 (RS4)(2021),355
3704,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_CM(2005)/C-220715_09_CR14_03_A004070.jpg,현대#싼타페_CM(2005),325
3116,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220714_08_CR14_03_A1167.jpg,현대#그랜저_HG(2013),307
3414,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220714_19_CR15_02_A0375.jpg,현대#그랜저_IG(더 뉴)(2016),309
1325,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220711_10_CR13_01_A0275.jpg,기아#카니발_4세대(2020),86
4015,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220714_18_CR13_01_A0384.jpg,현대#쏘나타_YF(2009),334
2098,/data/mskim/2_55_experiment/datasets/custum/벤츠#CLA-클래스_C117(2014)/C-220713_18_CR14_03_A1272.jpg,벤츠#CLA-클래스_C117(2014),158
846,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴(JA),어반(2017)/C-220715_13_CR15_02_A000146.jpg","기아#모닝_올 뉴(JA),어반(2017)",59
763,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220713_14_CR13_01_A0655.jpg,기아#레이_레이(2011),55
3578,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220714_05_CR13_01_A1371.jpg,현대#스타렉스_그랜드 (2007),320
1497,/data/mskim/2_55_experiment/datasets/custum/기아#포르테_쿱(2019)/C-220714_07_CR15_02_A0576.jpg,기아#포르테_쿱(2019),93
408,/data/mskim/2_55_experiment/datasets/custum/기아#K5_2세대(2015)/C-220715_12_CR14_03_A001160.jpg,기아#K5_2세대(2015),36
1314,/data/mskim/2_55_experiment/datasets/custum/기아#오피러스_오피러스(2003)/C-220712_16_CR13_01_A0292.jpg,기아#오피러스_오피러스(2003),85
860,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220712_13_CR14_03_A0511.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
3465,/data/mskim/2_55_experiment/datasets/custum/현대#마이티/C-220715_10_CR13_01_A000094.jpg,현대#마이티,312
4018,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220713_13_CR14_03_A0813.jpg,현대#쏘나타_YF(2009),334
1535,/data/mskim/2_55_experiment/datasets/custum/도요타#RAV4_뉴(2019)/C-220716_07_CR13_01_A000095.jpg,도요타#RAV4_뉴(2019),103
359,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 2세대 (2021)/C-220716_20_CR13_01_A000431.jpg,기아#K3_더 뉴 2세대 (2021),33
329,/data/mskim/2_55_experiment/datasets/custum/기아#K3_K3(2012)/C-220712_19_CR13_01_A0136.jpg,기아#K3_K3(2012),31
4783,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_NX4(2020)/C-220716_14_CR14_03_A000790.jpg,현대#투싼_NX4(2020),367
147,/data/mskim/2_55_experiment/datasets/custum/BMW#7시리즈_E65(2002)/C-220714_16_CR15_02_A1728.jpg,BMW#7시리즈_E65(2002),12
1220,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_뉴(2006)/C-220715_19_CR13_01_A050401.jpg,기아#쏘렌토_뉴(2006),77
1181,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220713_19_CR13_01_A0882.jpg,기아#쏘렌토_4세대(2020),74
3862,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220716_18_CR13_01_A000382.jpg,현대#쏘나타_DN8(2019),331
2255,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLE-클래스_W167(2019)/C-220714_17_CR15_02_A1546.jpg,벤츠#GLE-클래스_W167(2019),169
2392,/data/mskim/2_55_experiment/datasets/custum/쉐보레#다마스_뉴(2008)/C-220714_13_CR14_03_A0171.jpg,쉐보레#다마스_뉴(2008),188
3295,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220712_15_CR13_01_A0442.jpg,현대#그랜저_IG(2016),308
638,/data/mskim/2_55_experiment/datasets/custum/기아#K9_K9(2012)/C-220712_16_CR14_03_A0632.jpg,기아#K9_K9(2012),46
1163,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220713_12_CR14_03_A3327.jpg,기아#쏘렌토_4세대(2020),74
1901,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM6_SM6(2016)/C-220715_13_CR13_01_A000178.jpg,르노삼성#SM6_SM6(2016),141
591,/data/mskim/2_55_experiment/datasets/custum/기아#K7_올 뉴(2016)/C-220714_19_CR13_01_A0143.jpg,기아#K7_올 뉴(2016),43
